,postal_code,stars_1.0,stars_1.5,stars_2.0,stars_2.5,stars_3.0,stars_3.5,stars_4.0,stars_4.5,stars_5.0,total_stars,stars_1.0_ratio,ratio_stars_1.0,ratio_stars_1.5,ratio_stars_2.0,ratio_stars_2.5,ratio_stars_3.0,ratio_stars_3.5,ratio_stars_4.0,ratio_stars_4.5,ratio_stars_5.0
747,70139,0,0,0,0,2,0,1,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0
748,70140,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
749,70170,0,0,0,0,2,1,2,3,0,8.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.375,0.0
750,70195,0,0,1,0,0,1,1,1,0,4.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0
751,83616,0,1,5,1,8,17,17,10,3,62.0,0.0,0.0,0.016129032258064516,0.08064516129032258,0.016129032258064516,0.12903225806451613,0.27419354838709675,0.27419354838709675,0.16129032258064516,0.04838709677419355
752,83634,0,0,0,1,0,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
753,83642,0,4,16,19,25,32,35,21,3,155.0,0.0,0.0,0.025806451612903226,0.1032258064516129,0.12258064516129032,0.16129032258064516,0.2064516129032258,0.22580645161290322,0.13548387096774195,0.01935483870967742
754,83646,0,1,5,7,11,22,26,9,1,82.0,0.0,0.0,0.012195121951219513,0.06097560975609756,0.08536585365853659,0.13414634146341464,0.2682926829268293,0.3170731707317073,0.10975609756097561,0.012195121951219513
755,83701,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
756,83702,0,1,2,9,12,29,61,51,8,173.0,0.0,0.0,0.005780346820809248,0.011560693641618497,0.05202312138728324,0.06936416184971098,0.1676300578034682,0.35260115606936415,0.2947976878612717,0.046242774566473986
757,83703,0,0,4,2,0,4,5,4,1,20.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.25,0.2,0.05
758,83704,0,2,7,11,12,20,17,12,3,84.0,0.0,0.0,0.023809523809523808,0.08333333333333333,0.13095238095238096,0.14285714285714285,0.23809523809523808,0.20238095238095238,0.14285714285714285,0.03571428571428571
759,83705,0,3,8,7,14,14,14,17,0,77.0,0.0,0.0,0.03896103896103896,0.1038961038961039,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.22077922077922077,0.0
760,83706,1,1,5,9,17,11,23,14,4,85.0,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.058823529411764705,0.10588235294117647,0.2,0.12941176470588237,0.27058823529411763,0.16470588235294117,0.047058823529411764
761,83707,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
762,83709,0,3,7,7,13,24,22,10,3,89.0,0.0,0.0,0.033707865168539325,0.07865168539325842,0.07865168539325842,0.14606741573033707,0.2696629213483146,0.24719101123595505,0.11235955056179775,0.033707865168539325
763,83712,0,0,0,0,2,1,1,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0
764,83713,0,1,2,2,4,6,7,3,2,27.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.2222222222222222,0.25925925925925924,0.1111111111111111,0.07407407407407407
765,83714,0,2,5,7,10,12,17,7,1,61.0,0.0,0.0,0.03278688524590164,0.08196721311475409,0.11475409836065574,0.16393442622950818,0.19672131147540983,0.2786885245901639,0.11475409836065574,0.01639344262295082
766,83716,0,0,0,3,1,2,7,1,1,15.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.06666666666666667
767,85614,0,0,3,3,9,7,5,1,0,28.0,0.0,0.0,0.0,0.10714285714285714,0.10714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.03571428571428571,0.0
768,85619,0,0,0,0,2,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
769,85629,0,2,1,2,1,0,0,1,1,8.0,0.0,0.0,0.25,0.125,0.25,0.125,0.0,0.0,0.125,0.125
770,85641,0,0,0,1,4,4,3,3,1,16.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.25,0.1875,0.1875,0.0625
771,85653,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
772,85658,0,0,1,0,2,1,5,3,0,12.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.25,0.0
773,85701,0,0,2,3,4,12,26,23,8,78.0,0.0,0.0,0.0,0.02564102564102564,0.038461538461538464,0.05128205128205128,0.15384615384615385,0.3333333333333333,0.2948717948717949,0.10256410256410256
774,85702,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
775,85704,0,3,6,9,18,27,22,12,1,98.0,0.0,0.0,0.030612244897959183,0.061224489795918366,0.09183673469387756,0.1836734693877551,0.2755102040816326,0.22448979591836735,0.12244897959183673,0.01020408163265306
776,85705,0,5,9,7,27,30,38,37,5,158.0,0.0,0.0,0.03164556962025317,0.056962025316455694,0.04430379746835443,0.17088607594936708,0.189873417721519,0.24050632911392406,0.23417721518987342,0.03164556962025317
777,85706,0,4,6,9,10,20,13,16,2,80.0,0.0,0.0,0.05,0.075,0.1125,0.125,0.25,0.1625,0.2,0.025
778,85707,0,0,1,0,0,0,1,1,0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
779,85710,0,0,11,10,16,34,16,9,2,98.0,0.0,0.0,0.0,0.11224489795918367,0.10204081632653061,0.16326530612244897,0.3469387755102041,0.16326530612244897,0.09183673469387756,0.02040816326530612
780,85711,0,2,8,14,24,33,30,17,0,128.0,0.0,0.0,0.015625,0.0625,0.109375,0.1875,0.2578125,0.234375,0.1328125,0.0
781,85712,0,1,2,12,21,11,27,19,0,93.0,0.0,0.0,0.010752688172043012,0.021505376344086023,0.12903225806451613,0.22580645161290322,0.11827956989247312,0.2903225806451613,0.20430107526881722,0.0
782,85713,1,3,9,4,14,14,24,14,3,86.0,0.011627906976744186,0.011627906976744186,0.03488372093023256,0.10465116279069768,0.046511627906976744,0.16279069767441862,0.16279069767441862,0.27906976744186046,0.16279069767441862,0.03488372093023256
783,85714,0,2,6,9,5,12,11,6,1,52.0,0.0,0.0,0.038461538461538464,0.11538461538461539,0.17307692307692307,0.09615384615384616,0.23076923076923078,0.21153846153846154,0.11538461538461539,0.019230769230769232
784,85715,0,0,5,5,4,11,19,6,0,50.0,0.0,0.0,0.0,0.1,0.1,0.08,0.22,0.38,0.12,0.0
785,85716,0,1,4,5,10,13,23,19,4,79.0,0.0,0.0,0.012658227848101266,0.05063291139240506,0.06329113924050633,0.12658227848101267,0.16455696202531644,0.2911392405063291,0.24050632911392406,0.05063291139240506
786,85718,0,0,1,1,3,18,18,4,1,46.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.391304347826087,0.391304347826087,0.08695652173913043,0.021739130434782608
787,85719,1,3,11,18,24,39,49,21,2,168.0,0.005952380952380952,0.005952380952380952,0.017857142857142856,0.06547619047619048,0.10714285714285714,0.14285714285714285,0.23214285714285715,0.2916666666666667,0.125,0.011904761904761904
788,85721,0,0,1,0,2,0,0,0,0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
789,85724,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
790,85730,1,1,6,8,4,7,6,3,0,36.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.19444444444444445,0.16666666666666666,0.08333333333333333,0.0
791,85735,0,0,1,0,1,1,0,0,1,4.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25
792,85737,0,0,1,5,8,17,14,2,0,47.0,0.0,0.0,0.0,0.02127659574468085,0.10638297872340426,0.1702127659574468,0.3617021276595745,0.2978723404255319,0.0425531914893617,0.0
793,85739,0,2,2,0,1,7,5,3,0,20.0,0.0,0.0,0.1,0.1,0.0,0.05,0.35,0.25,0.15,0.0
794,85741,0,1,6,9,19,24,15,3,2,79.0,0.0,0.0,0.012658227848101266,0.0759493670886076,0.11392405063291139,0.24050632911392406,0.3037974683544304,0.189873417721519,0.0379746835443038,0.02531645569620253
795,85742,0,2,0,1,7,4,3,1,0,18.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.0
796,85743,0,3,6,5,12,13,5,3,1,48.0,0.0,0.0,0.0625,0.125,0.10416666666666667,0.25,0.2708333333333333,0.10416666666666667,0.0625,0.020833333333333332
797,85745,1,1,8,9,7,19,14,8,4,71.0,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.11267605633802817,0.1267605633802817,0.09859154929577464,0.2676056338028169,0.19718309859154928,0.11267605633802817,0.056338028169014086
798,85746,0,7,6,8,7,3,7,2,2,42.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.19047619047619047,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.047619047619047616,0.047619047619047616
799,85747,1,1,6,4,9,6,8,5,0,40.0,0.025,0.025,0.025,0.15,0.1,0.225,0.15,0.2,0.125,0.0
800,85748,0,0,4,3,4,4,2,3,0,20.0,0.0,0.0,0.0,0.2,0.15,0.2,0.2,0.1,0.15,0.0
801,85749,0,0,0,1,6,5,4,1,0,17.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.0
802,85750,0,0,1,0,2,8,7,5,0,23.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.34782608695652173,0.30434782608695654,0.21739130434782608,0.0
803,85755,0,0,0,0,1,2,5,1,0,9.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0
804,85756,0,1,2,5,2,8,1,3,2,24.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.041666666666666664,0.125,0.08333333333333333
805,85757,0,1,0,3,3,1,2,2,1,13.0,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693
806,89431,0,4,11,10,16,24,31,24,8,128.0,0.0,0.0,0.03125,0.0859375,0.078125,0.125,0.1875,0.2421875,0.1875,0.0625
807,89432,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
808,89433,1,1,2,1,1,2,2,2,0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
809,89434,0,1,6,13,8,15,15,4,0,62.0,0.0,0.0,0.016129032258064516,0.0967741935483871,0.20967741935483872,0.12903225806451613,0.24193548387096775,0.24193548387096775,0.06451612903225806,0.0
810,89436,0,0,5,6,10,7,12,6,1,47.0,0.0,0.0,0.0,0.10638297872340426,0.1276595744680851,0.2127659574468085,0.14893617021276595,0.2553191489361702,0.1276595744680851,0.02127659574468085
811,89439,1,0,1,0,2,1,4,2,0,11.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.0
812,89440,0,0,0,0,1,0,2,3,0,6.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0
813,89441,0,3,1,3,2,2,0,1,0,12.0,0.0,0.0,0.25,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0
814,89501,0,0,1,5,11,21,33,32,6,109.0,0.0,0.0,0.0,0.009174311926605505,0.045871559633027525,0.10091743119266056,0.1926605504587156,0.30275229357798167,0.29357798165137616,0.05504587155963303
815,89502,0,6,18,17,29,48,59,48,12,237.0,0.0,0.0,0.02531645569620253,0.0759493670886076,0.07172995780590717,0.12236286919831224,0.20253164556962025,0.2489451476793249,0.20253164556962025,0.05063291139240506
816,89503,0,3,7,8,8,13,20,11,0,70.0,0.0,0.0,0.04285714285714286,0.1,0.11428571428571428,0.11428571428571428,0.18571428571428572,0.2857142857142857,0.15714285714285714,0.0
817,89506,1,3,6,9,7,7,6,4,2,45.0,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.13333333333333333,0.2,0.15555555555555556,0.15555555555555556,0.13333333333333333,0.08888888888888889,0.044444444444444446
818,89508,0,0,0,0,0,1,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
819,89509,0,1,3,3,5,11,24,10,5,62.0,0.0,0.0,0.016129032258064516,0.04838709677419355,0.04838709677419355,0.08064516129032258,0.1774193548387097,0.3870967741935484,0.16129032258064516,0.08064516129032258
820,89511,0,1,3,6,14,26,23,19,3,95.0,0.0,0.0,0.010526315789473684,0.031578947368421054,0.06315789473684211,0.14736842105263157,0.2736842105263158,0.24210526315789474,0.2,0.031578947368421054
821,89512,0,3,4,4,8,10,4,11,2,46.0,0.0,0.0,0.06521739130434782,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.21739130434782608,0.08695652173913043,0.2391304347826087,0.043478260869565216
822,89519,0,0,0,0,2,2,5,1,0,10.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.1,0.0
823,89521,0,1,8,7,7,8,11,8,1,51.0,0.0,0.0,0.0196078431372549,0.1568627450980392,0.13725490196078433,0.13725490196078433,0.1568627450980392,0.21568627450980393,0.1568627450980392,0.0196078431372549
824,89523,0,4,2,4,4,14,17,7,1,53.0,0.0,0.0,0.07547169811320754,0.03773584905660377,0.07547169811320754,0.07547169811320754,0.2641509433962264,0.32075471698113206,0.1320754716981132,0.018867924528301886
825,89557,0,0,0,0,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
826,89595,0,0,0,1,5,3,1,0,1,11.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091
827,90261,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
828,93013,0,0,2,5,6,5,22,13,5,58.0,0.0,0.0,0.0,0.034482758620689655,0.08620689655172414,0.10344827586206896,0.08620689655172414,0.3793103448275862,0.22413793103448276,0.08620689655172414
829,93067,0,0,0,0,0,0,4,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
830,93101,0,0,2,5,15,25,84,74,20,225.0,0.0,0.0,0.0,0.008888888888888889,0.022222222222222223,0.06666666666666667,0.1111111111111111,0.37333333333333335,0.3288888888888889,0.08888888888888889
831,93102,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832,93103,0,2,3,4,6,6,15,12,3,51.0,0.0,0.0,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.058823529411764705
833,93105,0,1,1,5,10,19,33,11,1,81.0,0.0,0.0,0.012345679012345678,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.2345679012345679,0.4074074074074074,0.13580246913580246,0.012345679012345678
834,93106,0,0,0,1,2,0,1,0,0,4.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0
835,93108,0,0,0,1,1,11,12,19,0,44.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.25,0.2727272727272727,0.4318181818181818,0.0
836,93109,0,0,2,0,3,8,14,4,1,32.0,0.0,0.0,0.0,0.0625,0.0,0.09375,0.25,0.4375,0.125,0.03125
837,93110,0,0,0,1,1,3,4,2,1,12.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333
838,93111,0,0,0,2,0,2,3,3,1,11.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.09090909090909091
839,93117,0,1,2,13,18,29,49,22,5,139.0,0.0,0.0,0.007194244604316547,0.014388489208633094,0.09352517985611511,0.12949640287769784,0.20863309352517986,0.35251798561151076,0.15827338129496402,0.03597122302158273
840,93118,0,0,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
841,93190,0,0,0,0,1,1,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
842,93642,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
843,95661,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
844,96161,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
