,postal_code,state_id,state,city,county_name,2021,All_Residential,Multi_Family_homes,Condo/Co-op,Single_Family_Homes,Towmhomes
1593,91356,CA,California,Tarzana,Los Angeles,1051181.0,12,6,12,12,12
1594,55974,MN,Minnesota,Spring Grove,Houston,158650.0,12,0,0,12,0
1595,91042,CA,California,Tujunga,Los Angeles,703579.0,12,12,12,12,12
1596,95326,CA,California,Hughson,Stanislaus,451111.0,12,3,0,12,0
1597,11776,NY,New York,Port Jefferson Station,Suffolk,388273.0,12,6,12,12,1
1598,92075,CA,California,Solana Beach,San Diego,1651447.0,12,9,12,12,12
1599,80108,CO,Colorado,Castle Rock,Douglas,601037.0,12,0,12,12,12
1600,43224,OH,Ohio,Columbus,Franklin,130846.0,12,11,12,12,0
1601,18017,PA,Pennsylvania,Bethlehem,Northampton,230536.0,12,6,12,12,12
1602,19043,PA,Pennsylvania,Holmes,Delaware,237938.0,12,12,0,12,12
1603,35749,AL,Alabama,Harvest,Madison,266526.0,12,3,0,12,0
1604,34224,FL,Florida,Englewood,Charlotte,288689.0,12,12,12,12,12
1605,11719,NY,New York,Brookhaven,Suffolk,516688.0,12,0,0,12,0
1606,43511,OH,Ohio,Custar,Wood,194720.0,5,0,0,5,0
1607,8035,NJ,New Jersey,Haddon Heights,Camden,308756.0,12,8,0,12,9
1608,60022,IL,Illinois,Glencoe,Cook,744568.0,12,0,12,12,8
1609,61012,IL,Illinois,Capron,Boone,235329.0,12,0,0,12,0
1610,27707,NC,North Carolina,Durham,Durham,300588.0,12,11,12,12,12
1611,68510,NE,Nebraska,Lincoln,Lancaster,204644.0,12,12,10,12,12
1612,80212,CO,Colorado,Denver,Denver,725064.0,12,9,12,12,12
1613,6469,CT,Connecticut,Moodus,Middlesex,246578.0,12,7,7,12,0
1614,64080,MO,Missouri,Pleasant Hill,Cass,226129.0,12,8,0,12,10
1615,76310,TX,Texas,Wichita Falls,Wichita,188754.0,12,0,3,12,0
1616,32828,FL,Florida,Orlando,Orange,310983.0,12,0,12,12,12
1617,97403,OR,Oregon,Eugene,Lane,516554.0,12,9,0,12,6
1618,53080,WI,Wisconsin,Saukville,Ozaukee,234786.0,12,9,12,12,0
1619,44028,OH,Ohio,Columbia Station,Lorain,292570.0,12,6,0,12,0
1620,45503,OH,Ohio,Springfield,Clark,117282.0,12,12,12,12,2
1621,33056,FL,Florida,Miami Gardens,Miami-Dade,312139.0,12,8,3,12,12
1622,44842,OH,Ohio,Loudonville,Ashland,203889.0,12,0,3,12,0
1623,13090,NY,New York,Liverpool,Onondaga,178313.0,12,5,0,12,12
1624,10308,NY,New York,Staten Island,Richmond,592180.0,12,12,12,12,12
1625,31324,GA,Georgia,Richmond Hill,Bryan,294094.0,12,0,12,12,12
1626,74107,OK,Oklahoma,Tulsa,Tulsa,116436.0,12,5,6,12,0
1627,33540,FL,Florida,Zephyrhills,Pasco,266135.0,12,0,0,12,0
1628,49224,MI,Michigan,Albion,Calhoun,116962.0,12,5,0,12,0
1629,8312,NJ,New Jersey,Clayton,Gloucester,192110.0,12,9,6,12,12
1630,2124,MA,Massachusetts,Dorchester Center,Suffolk,666941.0,12,12,12,12,12
1631,7662,NJ,New Jersey,Rochelle Park,Bergen,441751.0,12,8,6,12,4
1632,68438,NE,Nebraska,Sprague,Lancaster,178500.0,6,0,0,6,0
1633,95129,CA,California,San Jose,Santa Clara,1676321.0,12,12,12,12,12
1634,33558,FL,Florida,Lutz,Hillsborough,331139.0,12,0,12,12,12
1635,55977,MN,Minnesota,Taopi,Mower,137500.0,6,0,0,6,0
1636,22601,VA,Virginia,Winchester,Winchester,281616.0,12,12,10,12,12
1637,20903,MD,Maryland,Silver Spring,Montgomery,400601.0,12,0,6,12,12
1638,56636,MN,Minnesota,Deer River,Itasca,220179.0,12,0,0,12,0
1639,97467,OR,Oregon,Reedsport,Douglas,258594.0,12,7,5,12,0
1640,60805,IL,Illinois,Evergreen Park,Cook,220560.0,12,7,4,12,6
1641,48150,MI,Michigan,Livonia,Wayne,201704.0,12,0,12,12,0
1642,38017,TN,Tennessee,Collierville,Shelby,383576.0,12,6,12,12,10
1643,97306,OR,Oregon,Salem,Marion,388417.0,12,12,12,12,12
1644,29048,SC,South Carolina,Eutawville,Orangeburg,316469.0,12,0,0,12,0
1645,32119,FL,Florida,Daytona Beach,Volusia,214826.0,12,11,12,12,12
1646,33037,FL,Florida,Key Largo,Monroe,672080.0,12,10,12,12,12
1647,54601,WI,Wisconsin,La Crosse,La Crosse,206203.0,12,12,12,12,0
1648,2892,RI,Rhode Island,West Kingston,Washington,391617.0,12,3,3,12,0
1649,50070,IA,Iowa,Dexter,Dallas,212804.0,12,0,0,12,0
1650,20850,MD,Maryland,Rockville,Montgomery,574265.0,12,0,12,12,12
1651,97223,OR,Oregon,Portland,Washington,485556.0,12,11,12,12,12
1652,78741,TX,Texas,Austin,Travis,431808.0,12,12,12,12,11
1653,10603,NY,New York,White Plains,Westchester,483915.0,12,12,12,12,0
1654,96155,CA,California,South Lake Tahoe,El Dorado,665417.0,6,0,0,6,0
1655,3823,NH,New Hampshire,Madbury,Strafford,482958.0,12,3,7,11,0
1656,15001,PA,Pennsylvania,Aliquippa,Beaver,156031.0,12,7,12,12,11
1657,7307,NJ,New Jersey,Jersey City,Hudson,663284.0,12,12,12,12,0
1658,44429,OH,Ohio,Lake Milton,Mahoning,172697.0,12,0,7,12,0
1659,19148,PA,Pennsylvania,Philadelphia,Philadelphia,318578.0,12,12,4,7,12
1660,40324,KY,Kentucky,Georgetown,Scott,234251.0,12,11,12,12,12
1661,53941,WI,Wisconsin,La Valle,Sauk,281167.0,12,0,0,12,0
1662,39561,MS,Mississippi,McHenry,Stone,157879.0,12,0,0,12,0
1663,64134,MO,Missouri,Kansas City,Jackson,123859.0,12,0,3,12,11
1664,76502,TX,Texas,Temple,Bell,222505.0,12,10,6,12,8
1665,90720,CA,California,Los Alamitos,Orange,1057990.0,12,6,12,12,12
1666,64078,MO,Missouri,Peculiar,Cass,259959.0,12,9,0,12,6
1667,95832,CA,California,Sacramento,Sacramento,403917.0,12,12,0,12,0
1668,6255,CT,Connecticut,North Grosvenordale,Windham,261186.0,12,10,3,12,0
1669,72732,AR,Arkansas,Garfield,Benton,282456.0,12,0,0,12,0
1670,48228,MI,Michigan,Detroit,Wayne,58781.0,12,12,2,12,0
1671,95823,CA,California,Sacramento,Sacramento,333942.0,12,12,12,12,12
1672,70131,LA,Louisiana,New Orleans,Orleans,211515.0,12,6,10,12,0
1673,43537,OH,Ohio,Maumee,Lucas,210148.0,12,7,12,12,0
1674,92544,CA,California,Hemet,Riverside,329142.0,12,9,12,12,3
1675,44705,OH,Ohio,Canton,Stark,120834.0,12,11,0,12,0
1676,92054,CA,California,Oceanside,San Diego,933218.0,12,12,12,12,12
1677,21901,MD,Maryland,North East,Cecil,258914.0,12,9,6,12,12
1678,50109,IA,Iowa,Granger,Dallas,256148.0,12,0,11,12,0
1679,98550,WA,Washington,Hoquiam,Grays Harbor,202581.0,12,4,0,12,0
1680,54974,WI,Wisconsin,Rosendale,Fond du Lac,255883.0,12,0,0,12,0
1681,11764,NY,New York,Miller Place,Suffolk,568352.0,12,6,12,12,2
1682,12549,NY,New York,Montgomery,Orange,339905.0,12,9,12,12,3
1683,27239,NC,North Carolina,Denton,Davidson,141117.0,12,5,0,12,0
1684,3443,NH,New Hampshire,Chesterfield,Cheshire,334967.0,12,0,3,12,3
1685,85032,AZ,Arizona,Phoenix,Maricopa,348184.0,12,12,12,12,12
1686,91350,CA,California,Santa Clarita,Los Angeles,604708.0,12,0,12,12,12
1687,20032,DC,Columbia,Washington,District of Columbia,419913.0,12,12,12,12,12
1688,20910,MD,Maryland,Silver Spring,Montgomery,577302.0,12,0,12,12,12
1689,14476,NY,New York,Kendall,Orleans,211533.0,12,0,0,12,0
1690,90274,CA,California,Palos Verdes Peninsula,Los Angeles,1603629.0,12,0,12,12,12
1691,99567,AK,Alaska,Chugiak,Anchorage,433224.0,12,10,10,12,0
1692,33983,FL,Florida,Punta Gorda,Charlotte,255493.0,12,12,12,12,12
1693,7111,NJ,New Jersey,Irvington,Essex,291869.0,12,12,4,12,1
1694,2188,MA,Massachusetts,Weymouth,Norfolk,460803.0,12,12,12,12,12
1695,32168,FL,Florida,New Smyrna Beach,Volusia,261942.0,12,12,12,12,12
1696,98831,WA,Washington,Manson,Chelan,599372.0,12,5,0,12,5
1697,94019,CA,California,Half Moon Bay,San Mateo,1273555.0,12,7,12,12,12
1698,32821,FL,Florida,Orlando,Orange,230022.0,12,0,12,12,7
1699,80550,CO,Colorado,Windsor,Weld,407062.0,12,0,12,12,12
1700,84639,UT,Utah,Levan,Juab,340942.0,12,0,0,12,0
1701,8036,NJ,New Jersey,Hainesport,Burlington,370365.0,12,0,0,12,12
1702,80910,CO,Colorado,Colorado Springs,El Paso,,12,12,12,12,12
1703,84036,UT,Utah,Kamas,Summit,1066544.0,12,3,12,12,12
1704,43943,OH,Ohio,Rayland,Jefferson,105000.0,12,0,0,12,0
1705,92782,CA,California,Tustin,Orange,920026.0,12,0,12,12,12
1706,61737,IL,Illinois,Ellsworth,McLean,117167.0,9,0,0,9,0
1707,78233,TX,Texas,San Antonio,Bexar,187155.0,12,0,10,12,3
1708,8061,NJ,New Jersey,Mount Royal,Gloucester,300185.0,12,0,0,12,12
1709,75672,TX,Texas,Marshall,Harrison,252950.0,8,0,0,8,0
1710,5254,VT,Vermont,Manchester,Bennington,597841.0,11,0,8,8,6
1711,23229,VA,Virginia,Henrico,Henrico,401117.0,12,0,12,12,12
1712,30337,GA,Georgia,Atlanta,Fulton,299978.0,12,9,4,12,12
1713,28129,NC,North Carolina,Oakboro,Stanly,246333.0,12,0,0,12,0
1714,76705,TX,Texas,Waco,McLennan,241038.0,11,3,0,11,0
1715,77083,TX,Texas,Houston,Harris,195197.0,12,3,0,12,11
1716,33467,FL,Florida,Lake Worth,Palm Beach,330308.0,12,3,12,12,12
1717,5654,VT,Vermont,Graniteville,Washington,218962.0,12,2,0,12,0
1718,68514,NE,Nebraska,Lincoln,Lancaster,297795.0,10,0,0,5,9
1719,19072,PA,Pennsylvania,Narberth,Montgomery,527367.0,12,9,12,12,12
1720,91701,CA,California,Rancho Cucamonga,San Bernardino,656501.0,12,8,12,12,8
1721,32114,FL,Florida,Daytona Beach,Volusia,167173.0,12,12,12,12,12
1722,64108,MO,Missouri,Kansas City,Jackson,346107.0,12,3,12,12,11
1723,6515,CT,Connecticut,New Haven,New Haven,271171.0,12,12,10,12,0
1724,4008,ME,Maine,Bowdoinham,Sagadahoc,297641.0,12,3,0,12,0
1725,32805,FL,Florida,Orlando,Orange,171843.0,12,12,10,12,3
1726,93243,CA,California,Lebec,Kern,376667.0,12,0,0,12,0
1727,80214,CO,Colorado,Denver,Jefferson,508339.0,12,12,12,12,12
1728,92223,CA,California,Beaumont,Riverside,438348.0,12,11,12,12,8
1729,30230,GA,Georgia,Hogansville,Troup,185316.0,12,3,0,12,0
1730,70056,LA,Louisiana,Gretna,Jefferson,209828.0,12,7,12,12,7
1731,2190,MA,Massachusetts,South Weymouth,Norfolk,451704.0,12,5,12,12,12
1732,85622,AZ,Arizona,Green Valley,Pima,277183.0,12,0,4,12,12
1733,97222,OR,Oregon,Portland,Clackamas,458007.0,12,9,12,12,8
1734,32798,FL,Florida,Zellwood,Orange,254417.0,12,0,0,12,0
1735,44675,OH,Ohio,Sherrodsville,Carroll,175023.0,12,0,3,12,0
1736,72774,AR,Arkansas,West Fork,Washington,251743.0,12,3,0,12,0
1737,33065,FL,Florida,Coral Springs,Broward,341531.0,12,12,12,12,12
1738,13417,NY,New York,New York Mills,Oneida,161755.0,12,12,0,12,0
1739,11211,NY,New York,Brooklyn,Kings,1760148.0,12,12,12,11,5
1740,18080,PA,Pennsylvania,Slatington,Lehigh,200152.0,12,6,0,12,12
1741,53086,WI,Wisconsin,Slinger,Washington,332892.0,12,12,12,12,0
1742,92806,CA,California,Anaheim,Orange,765604.0,12,12,12,12,12
1743,32703,FL,Florida,Apopka,Orange,268360.0,12,11,11,12,12
1744,8879,NJ,New Jersey,South Amboy,Middlesex,400731.0,12,12,12,12,0
1745,2562,MA,Massachusetts,Sagamore Beach,Barnstable,538825.0,12,4,2,12,9
1746,19128,PA,Pennsylvania,Philadelphia,Philadelphia,324308.0,12,7,12,12,12
1747,84045,UT,Utah,Saratoga Springs,Utah,434333.0,12,2,12,12,12
1748,44146,OH,Ohio,Bedford,Cuyahoga,120885.0,12,12,11,12,8
1749,44119,OH,Ohio,Cleveland,Cuyahoga,111922.0,12,12,4,12,0
1750,95136,CA,California,San Jose,Santa Clara,1115560.0,12,10,12,12,12
1751,85016,AZ,Arizona,Phoenix,Maricopa,465525.0,12,12,12,12,12
1752,7067,NJ,New Jersey,Colonia,Middlesex,454115.0,12,6,0,12,0
1753,44307,OH,Ohio,Akron,Summit,80492.0,12,8,12,12,0
1754,3848,NH,New Hampshire,Kingston,Rockingham,402072.0,12,1,12,12,12
1755,55420,MN,Minnesota,Minneapolis,Hennepin,333235.0,12,8,12,12,12
1756,11949,NY,New York,Manorville,Suffolk,401266.0,12,0,12,12,12
1757,12853,NY,New York,North Creek,Warren,210303.0,12,1,0,12,7
1758,54909,WI,Wisconsin,Almond,Portage,145568.0,12,0,0,12,0
1759,7840,NJ,New Jersey,Hackettstown,Warren,338779.0,12,12,0,12,6
1760,31321,GA,Georgia,Pembroke,Bryan,197804.0,12,0,0,12,0
1761,32136,FL,Florida,Flagler Beach,Flagler,458446.0,12,6,12,12,6
1762,92131,CA,California,San Diego,San Diego,928562.0,12,0,12,12,12
1763,8108,NJ,New Jersey,Collingswood,Camden,318119.0,12,12,8,12,12
1764,94560,CA,California,Newark,Alameda,995404.0,12,9,12,12,12
1765,8046,NJ,New Jersey,Willingboro,Burlington,215766.0,12,0,0,12,12
1766,92007,CA,California,Cardiff By The Sea,San Diego,1557125.0,12,11,12,12,12
1767,68122,NE,Nebraska,Omaha,Douglas,205176.0,12,0,0,12,12
1768,33908,FL,Florida,Fort Myers,Lee,323859.0,12,9,12,12,12
1769,33993,FL,Florida,Cape Coral,Lee,337974.0,12,8,3,12,0
1770,37938,TN,Tennessee,Knoxville,Knox,272404.0,12,0,12,12,0
1771,56527,MN,Minnesota,Deer Creek,Otter Tail,179667.0,12,0,0,12,0
1772,48811,MI,Michigan,Carson City,Montcalm,127129.0,12,4,0,12,0
1773,97443,OR,Oregon,Glide,Douglas,318400.0,12,0,0,12,0
1774,78223,TX,Texas,San Antonio,Bexar,215300.0,12,6,0,12,4
1775,91902,CA,California,Bonita,San Diego,693729.0,12,0,12,12,12
1776,74447,OK,Oklahoma,Okmulgee,Okmulgee,102601.0,12,2,0,12,0
1777,12019,NY,New York,Ballston Lake,Saratoga,345962.0,12,2,5,12,9
1778,2138,MA,Massachusetts,Cambridge,Middlesex,1452020.0,12,11,12,12,12
1779,41075,KY,Kentucky,Fort Thomas,Campbell,270114.0,12,10,12,12,9
1780,19403,PA,Pennsylvania,Norristown,Montgomery,299819.0,12,9,12,12,12
1781,11428,NY,New York,Queens Village,Queens,709271.0,12,12,0,12,0
1782,91307,CA,California,West Hills,Los Angeles,736932.0,12,3,10,12,11
1783,14723,NY,New York,Cherry Creek,Chautauqua,111345.0,10,0,0,10,0
1784,35133,AL,Alabama,Remlap,Blount,202375.0,12,0,0,12,0
1785,85635,AZ,Arizona,Sierra Vista,Cochise,202037.0,12,7,7,12,12
1786,29456,SC,South Carolina,Ladson,Dorchester,228250.0,12,10,12,12,12
1787,71039,LA,Louisiana,Heflin,Webster,131464.0,7,0,0,7,0
1788,85233,AZ,Arizona,Gilbert,Maricopa,383172.0,12,0,12,12,12
1789,93611,CA,California,Clovis,Fresno,390905.0,12,1,12,12,0
1790,32202,FL,Florida,Jacksonville,Duval,201815.0,12,0,12,7,10
1791,3570,NH,New Hampshire,Berlin,Coos,103724.0,12,12,3,12,0
1792,20132,VA,Virginia,Purcellville,Loudoun,628068.0,12,0,0,12,12
1793,54130,WI,Wisconsin,Kaukauna,Outagamie,201154.0,12,11,12,12,2
1794,12863,NY,New York,Rock City Falls,Saratoga,310250.0,10,0,0,10,0
1795,48458,MI,Michigan,Mount Morris,Genesee,103490.0,12,4,2,12,0
1796,75964,TX,Texas,Nacogdoches,Nacogdoches,371500.0,11,0,0,11,0
1797,48816,MI,Michigan,Cohoctah,Livingston,158000.0,6,0,0,6,0
1798,46140,IN,Indiana,Greenfield,Hancock,204779.0,12,9,12,12,0
1799,45064,OH,Ohio,Somerville,Butler,206754.0,12,0,0,12,0
1800,18074,PA,Pennsylvania,Perkiomenville,Montgomery,339949.0,12,0,0,12,12
1801,21077,MD,Maryland,Harmans,Anne Arundel,426900.0,11,0,0,7,7
1802,48876,MI,Michigan,Potterville,Eaton,184864.0,12,3,5,12,0
1803,32950,FL,Florida,Malabar,Brevard,451262.0,12,0,0,12,0
1804,15218,PA,Pennsylvania,Pittsburgh,Allegheny,192332.0,12,12,11,12,12
1805,43730,OH,Ohio,Corning,Perry,180889.0,9,0,0,9,0
1806,12533,NY,New York,Hopewell Junction,Dutchess,339647.0,12,9,12,12,12
1807,45208,OH,Ohio,Cincinnati,Hamilton,360185.0,12,12,12,12,12
1808,76123,TX,Texas,Fort Worth,Tarrant,265136.0,12,9,0,12,0
1809,11692,NY,New York,Arverne,Queens,553971.0,12,12,9,8,7
1810,5461,VT,Vermont,Hinesburg,Chittenden,362691.0,12,3,3,12,12
1811,56425,MN,Minnesota,Baxter,Crow Wing,272900.0,12,1,0,12,12
1812,41046,KY,Kentucky,Glencoe,Gallatin,145371.0,12,0,0,12,0
1813,55935,MN,Minnesota,Fountain,Fillmore,280745.0,11,0,0,11,0
1814,91708,CA,California,Chino,San Bernardino,573304.0,12,3,12,12,12
1815,27357,NC,North Carolina,Stokesdale,Rockingham,344187.0,12,0,0,12,0
1816,60506,IL,Illinois,Aurora,Kane,209470.0,12,12,12,12,12
1817,48837,MI,Michigan,Grand Ledge,Eaton,213449.0,12,10,12,12,0
1818,6071,CT,Connecticut,Somers,Tolland,349175.0,12,5,11,12,0
1819,38611,MS,Mississippi,Byhalia,Marshall,293767.0,12,0,0,12,3
1820,43567,OH,Ohio,Wauseon,Fulton,146918.0,12,3,11,12,0
1821,15086,PA,Pennsylvania,Warrendale,Allegheny,320102.0,12,0,4,3,12
1822,7642,NJ,New Jersey,Hillsdale,Bergen,527261.0,12,9,9,12,6
1823,55125,MN,Minnesota,Saint Paul,Washington,302895.0,12,10,9,12,12
1824,75052,TX,Texas,Grand Prairie,Dallas,223049.0,12,12,8,12,12
1825,15312,PA,Pennsylvania,Avella,Washington,153038.0,12,4,0,12,0
1826,63128,MO,Missouri,Saint Louis,St. Louis,242152.0,12,0,11,12,0
1827,95453,CA,California,Lakeport,Lake,323638.0,12,5,3,12,12
1828,3588,NH,New Hampshire,Milan,Coos,191651.0,12,2,0,12,0
1829,40509,KY,Kentucky,Lexington,Fayette,253836.0,12,8,12,12,12
1830,90601,CA,California,Whittier,Los Angeles,639120.0,12,12,12,12,12
1831,37398,TN,Tennessee,Winchester,Franklin,304949.0,12,5,3,12,9
1832,84057,UT,Utah,Orem,Utah,414196.0,12,12,12,12,12
1833,60448,IL,Illinois,Mokena,Will,284954.0,12,0,12,12,12
1834,2904,RI,Rhode Island,Providence,Providence,276868.0,12,12,12,12,6
1835,15342,PA,Pennsylvania,Houston,Washington,209780.0,12,9,0,12,10
1836,68439,NE,Nebraska,Staplehurst,Seward,102643.0,7,0,0,7,0
1837,76476,TX,Texas,Tolar,Hood,315396.0,12,0,0,12,0
1838,2453,MA,Massachusetts,Waltham,Middlesex,680808.0,12,12,12,12,12
1839,13045,NY,New York,Cortland,Cortland,142401.0,12,12,9,12,12
1840,89178,NV,Nevada,Las Vegas,Clark,348612.0,12,0,11,12,12
1841,84321,UT,Utah,Logan,Cache,310252.0,12,12,12,12,12
1842,3782,NH,New Hampshire,Sunapee,Sullivan,435951.0,12,5,5,12,7
1843,54724,WI,Wisconsin,Bloomer,Chippewa,187767.0,12,5,3,12,0
1844,33477,FL,Florida,Jupiter,Palm Beach,677209.0,12,0,12,12,12
1845,43540,OH,Ohio,Metamora,Fulton,132300.0,10,0,0,10,0
1846,53038,WI,Wisconsin,Johnson Creek,Jefferson,291387.0,12,0,10,12,0
1847,43205,OH,Ohio,Columbus,Franklin,303148.0,12,12,12,12,0
1848,73051,OK,Oklahoma,Lexington,Cleveland,170264.0,12,0,0,12,0
1849,78501,TX,Texas,Mcallen,Hidalgo,183559.0,12,12,12,12,12
1850,14069,NY,New York,Glenwood,Erie,263846.0,12,1,0,12,1
1851,92020,CA,California,El Cajon,San Diego,611224.0,12,12,12,12,12
1852,23602,VA,Virginia,Newport News,Newport News,208740.0,12,0,12,12,12
1853,8033,NJ,New Jersey,Haddonfield,Camden,429485.0,12,8,9,12,12
1854,35673,AL,Alabama,Trinity,Lawrence,210788.0,12,0,0,12,0
1855,49001,MI,Michigan,Kalamazoo,Kalamazoo,136211.0,12,12,2,12,0
1856,14210,NY,New York,Buffalo,Erie,142853.0,12,12,0,12,0
1857,31313,GA,Georgia,Hinesville,Liberty,138037.0,12,3,12,12,12
1858,85205,AZ,Arizona,Mesa,Maricopa,331127.0,12,11,12,12,12
1859,33142,FL,Florida,Miami,Miami-Dade,277941.0,12,12,12,12,0
1860,43912,OH,Ohio,Bridgeport,Belmont,85952.0,12,9,0,12,0
1861,18914,PA,Pennsylvania,Chalfont,Bucks,403591.0,12,5,11,12,12
1862,3825,NH,New Hampshire,Barrington,Strafford,374754.0,12,0,0,12,8
1863,95210,CA,California,Stockton,San Joaquin,327743.0,12,12,12,12,0
1864,12177,NY,New York,Tribes Hill,Montgomery,103796.0,9,0,0,9,0
1865,37174,TN,Tennessee,Spring Hill,Williamson,340797.0,12,0,9,12,12
1866,20176,VA,Virginia,Leesburg,Loudoun,583014.0,12,0,12,12,12
1867,22307,VA,Virginia,Alexandria,Fairfax,523018.0,12,3,12,12,12
1868,91764,CA,California,Ontario,San Bernardino,563759.0,12,12,12,12,12
1869,27576,NC,North Carolina,Selma,Johnston,220323.0,12,11,0,12,1
1870,55020,MN,Minnesota,Elko New Market,Scott,383309.0,12,3,0,12,12
1871,51579,IA,Iowa,Woodbine,Harrison,177708.0,6,0,0,6,0
1872,35976,AL,Alabama,Guntersville,Marshall,278225.0,12,3,10,12,6
1873,18083,PA,Pennsylvania,Stockertown,Northampton,286321.0,7,0,0,7,0
1874,95328,CA,California,Keyes,Stanislaus,332467.0,12,6,0,12,0
1875,89122,NV,Nevada,Las Vegas,Clark,244651.0,12,4,12,12,12
1876,55046,MN,Minnesota,Lonsdale,Rice,287833.0,12,7,3,12,8
1877,48317,MI,Michigan,Utica,Macomb,240790.0,12,8,12,12,0
1878,44865,OH,Ohio,Plymouth,Huron,113500.0,12,0,0,12,0
1879,72701,AR,Arkansas,Fayetteville,Washington,346196.0,12,12,12,12,12
1880,60465,IL,Illinois,Palos Hills,Cook,266486.0,12,8,12,12,12
1881,92027,CA,California,Escondido,San Diego,570060.0,12,6,12,12,12
1882,71111,LA,Louisiana,Bossier City,Bossier,173854.0,12,2,11,12,9
1883,37362,TN,Tennessee,Old Fort,Polk,180256.0,12,0,0,12,0
1884,47172,IN,Indiana,Sellersburg,Clark,241956.0,12,0,7,12,3
1885,53534,WI,Wisconsin,Edgerton,Rock,217870.0,12,11,12,12,3
1886,92506,CA,California,Riverside,Riverside,497137.0,12,8,12,12,11
1887,23507,VA,Virginia,Norfolk,Norfolk,397280.0,12,10,12,12,12
1888,93950,CA,California,Pacific Grove,Monterey,1316894.0,12,12,12,12,4
1889,33880,FL,Florida,Winter Haven,Polk,176423.0,12,12,12,12,9
1890,97054,OR,Oregon,Deer Island,Columbia,447528.0,9,0,0,9,0
1891,77575,TX,Texas,Liberty,Liberty,212271.0,12,7,0,12,0
1892,31523,GA,Georgia,Brunswick,Glynn,326505.0,12,0,0,12,0
1893,98685,WA,Washington,Vancouver,Clark,431602.0,12,0,12,12,12
1894,49267,MI,Michigan,Ottawa Lake,Monroe,239261.0,12,1,0,12,0
1895,40769,KY,Kentucky,Williamsburg,Whitley,140017.0,12,3,0,12,0
1896,47119,IN,Indiana,Floyds Knobs,Floyd,329438.0,12,0,0,12,0
1897,30501,GA,Georgia,Gainesville,Hall,271358.0,12,9,12,12,12
1898,87505,NM,New Mexico,Santa Fe,Santa Fe,455652.0,12,12,12,12,12
1899,73089,OK,Oklahoma,Tuttle,Grady,261292.0,12,0,0,12,0
1900,38554,TN,Tennessee,Crawford,Overton,274750.0,9,0,0,9,0
1901,98270,WA,Washington,Marysville,Snohomish,495525.0,12,12,12,12,12
1902,21758,MD,Maryland,Knoxville,Frederick,375514.0,12,0,0,12,8
1903,48418,MI,Michigan,Byron,Shiawassee,267700.0,12,0,0,12,0
1904,60438,IL,Illinois,Lansing,Cook,161532.0,12,12,12,12,7
1905,29720,SC,South Carolina,Lancaster,Lancaster,273773.0,12,6,2,12,12
1906,60093,IL,Illinois,Winnetka,Cook,753090.0,12,5,12,12,12
1907,84738,UT,Utah,Ivins,Washington,480185.0,12,3,0,12,8
1908,7004,NJ,New Jersey,Fairfield,Essex,591304.0,12,0,0,12,4
1909,92081,CA,California,Vista,San Diego,706249.0,12,3,12,12,12
1910,4097,ME,Maine,North Yarmouth,Cumberland,559934.0,12,2,2,12,0
1911,55019,MN,Minnesota,Dundas,Rice,314631.0,12,0,0,12,11
1912,95673,CA,California,Rio Linda,Sacramento,453309.0,12,10,0,12,0
1913,8629,NJ,New Jersey,Trenton,Mercer,168817.0,12,12,0,12,12
1914,92881,CA,California,Corona,Riverside,593698.0,12,0,12,12,12
1915,33187,FL,Florida,Miami,Miami-Dade,482985.0,12,3,0,12,9
1916,92866,CA,California,Orange,Orange,872877.0,12,12,12,12,3
1917,34109,FL,Florida,Naples,Collier,419369.0,12,3,12,12,12
1918,49032,MI,Michigan,Centreville,St. Joseph,149120.0,12,1,0,12,0
1919,37076,TN,Tennessee,Hermitage,Davidson,312425.0,12,12,12,12,12
1920,10549,NY,New York,Mount Kisco,Westchester,607429.0,12,8,12,12,0
1921,60629,IL,Illinois,Chicago,Cook,222496.0,12,12,12,12,11
1922,60140,IL,Illinois,Hampshire,Kane,244710.0,12,3,12,12,12
1923,23035,VA,Virginia,Cobbs Creek,Mathews,333140.0,11,0,3,11,0
1924,73120,OK,Oklahoma,Oklahoma City,Oklahoma,169772.0,12,11,12,12,12
1925,45648,OH,Ohio,Lucasville,Scioto,303325.0,10,0,0,10,0
1926,10461,NY,New York,Bronx,Bronx,565319.0,12,12,12,12,10
1927,3101,NH,New Hampshire,Manchester,Hillsborough,295259.0,12,5,12,3,12
1928,7105,NJ,New Jersey,Newark,Essex,413581.0,12,12,12,12,0
1929,53093,WI,Wisconsin,Waldo,Sheboygan,216222.0,12,3,0,12,0
1930,18087,PA,Pennsylvania,Trexlertown,Lehigh,250217.0,10,3,0,10,0
1931,32129,FL,Florida,Port Orange,Volusia,227037.0,12,6,9,12,12
1932,43078,OH,Ohio,Urbana,Champaign,147427.0,12,12,12,12,0
1933,53572,WI,Wisconsin,Mount Horeb,Dane,342044.0,12,6,11,12,4
1934,13204,NY,New York,Syracuse,Onondaga,190902.0,12,12,9,12,9
1935,45224,OH,Ohio,Cincinnati,Hamilton,168618.0,12,12,12,12,0
1936,73090,OK,Oklahoma,Union City,Canadian,157727.0,11,0,0,11,0
1937,22039,VA,Virginia,Fairfax Station,Fairfax,952252.0,12,0,0,12,0
1938,23103,VA,Virginia,Manakin Sabot,Goochland,620285.0,12,0,0,12,3
